request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.8918872,5.6416000006720424e-05
sfm_send_frame,TcpDriver,1699548556.998077,9.162502828985453e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.9981089,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548556.999894,0.0005986690521240234
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.9999511,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.0000541,5.920897820033133e-05
sfm_send_frame,TcpDriver,1699548557.106452,8.62909946590662e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.106483,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548557.108465,0.0006060600280761719
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.1085281,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.108635,6.020901491865516e-05
sfm_send_frame,TcpDriver,1699548557.216915,0.0003160000196658075
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.217003,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548557.2206311,0.0008461475372314453
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.2207098,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.22086,8.783300290815532e-05
sfm_send_frame,TcpDriver,1699548557.327181,0.00010066700633615255
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.3272069,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548557.329328,0.0005650520324707031
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.329387,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.3294919,5.9666024753823876e-05
sfm_send_frame,TcpDriver,1699548557.4369438,0.00033000000985339284
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.4369888,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548557.4398332,0.0007469654083251953
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.4399,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.4400299,7.716697291471064e-05
sfm_send_frame,TcpDriver,1699548557.548293,0.00031520798802375793
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.548373,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548557.5517929,0.0008230209350585938
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.551871,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.552014,8.462500409223139e-05
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548557.6169028,0.0012826919555664062
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.616986,0.0001983642578125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548557.617155,0.0001000420015770942
sfm_send_frame,TcpDriver,1699548557.6584132,0.0001244999875780195
sent_msg_sizes,req:cell_pipe.task:_END_,1699548557.658444,1.9073486328125e-05
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:_END_,1699548557.6592839,0.00034999847412109375
received_msg_sizes,reply:cell_pipe.task:_END_,1699548557.659318,0.0
request_response,reply:cell_pipe.task:_END_,1699548557.659345,0.0012879371643066406
sfm_send_frame,TcpDriver,1699548557.6595452,4.041599459014833e-05
sent_msg_sizes,req:cellnet.channel:bye,1699548557.659555,0.0
sfm_send_frame,TcpDriver,1699548557.659592,2.3208005586639047e-05
sent_msg_sizes,req:cellnet.channel:bye,1699548557.659599,0.0
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cellnet.channel:bye,1699548557.660005,0.0001971721649169922
received_msg_sizes,reply:cellnet.channel:bye,1699548557.660031,0.0
request_response,reply:cellnet.channel:bye,1699548557.660054,0.0005898475646972656
msg_travel,server#reply:cellnet.channel:bye,1699548557.660146,0.00030803680419921875
received_msg_sizes,reply:cellnet.channel:bye,1699548557.660161,0.0
request_response,reply:cellnet.channel:bye,1699548557.660171,0.0007159709930419922
sfm_send_frame,TcpDriver,1699548557.928875,0.00021462500444613397
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:cellnet.channel:bye,1699548557.9289129,0.0
sfm_send_frame,TcpDriver,1699548557.928999,4.129199078306556e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:cellnet.channel:bye,1699548557.929018,0.0
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,a1#reply:cellnet.channel:bye,1699548557.929854,0.0005180835723876953
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,reply:cellnet.channel:bye,1699548557.929906,0.0
request_response@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,reply:cellnet.channel:bye,1699548557.929952,0.0014629364013671875
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server#reply:cellnet.channel:bye,1699548557.930041,0.0005958080291748047
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,reply:cellnet.channel:bye,1699548557.930083,0.0
request_response@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,reply:cellnet.channel:bye,1699548557.930113,0.0016372203826904297
